	WGD	Rate	Number of Leaves	n	Method	filename	rf	grf	quartet	Unnamed: 0
10577	lowwgd	0.025	15	9	manhattan_nj	data_lowwgd_0.025_15_9	6.0	0.1817413	0.1412088	7332.0
10578	lowwgd	0.025	15	9	euclidean_fastme	data_lowwgd_0.025_15_9	6.0	0.1817413	0.1412088	7333.0
10579	lowwgd	0.025	15	9	manhattan_fastme	data_lowwgd_0.025_15_9	6.0	0.2007682	0.1434066	7334.0
10580	lowwgd	0.025	15	9	MEDALT	data_lowwgd_0.025_15_9	4.0	0.1619401	0.1118132	7335.0
10581	lowwgd	0.025	15	9	medicc	data_lowwgd_0.025_15_9	6.0	0.1522979	0.1104396	7336.0
10582	lowwgd	0.025	20	0	euclidean_nj	data_lowwgd_0.025_20_0	8.0	0.12782725	0.02940685	7337.0
10583	lowwgd	0.025	20	0	manhattan_nj	data_lowwgd_0.025_20_0	4.0	0.07632221	0.01804511	7338.0
10584	lowwgd	0.025	20	0	euclidean_fastme	data_lowwgd_0.025_20_0	10.0	0.14342103	0.03241437	7339.0
10585	lowwgd	0.025	20	0	manhattan_fastme	data_lowwgd_0.025_20_0	4.0	0.08556499	0.01804511	7340.0
10586	lowwgd	0.025	20	0	MEDALT	data_lowwgd_0.025_20_0	11.0	0.1841563	0.0663325	7341.0
10587	lowwgd	0.025	20	0	medicc	data_lowwgd_0.025_20_0	0.0	0.0	0.0	7342.0
10588	lowwgd	0.025	20	1	euclidean_nj	data_lowwgd_0.025_20_1	8.0	0.18609326	0.08888889	7343.0
10589	lowwgd	0.025	20	1	manhattan_nj	data_lowwgd_0.025_20_1	6.0	0.12632301	0.06382623	7344.0
10590	lowwgd	0.025	20	1	euclidean_fastme	data_lowwgd_0.025_20_1	8.0	0.18609326	0.08888889	7345.0
10591	lowwgd	0.025	20	1	manhattan_fastme	data_lowwgd_0.025_20_1	2.0	0.040533563	0.005680869	7346.0
10592	lowwgd	0.025	20	1	MEDALT	data_lowwgd_0.025_20_1	17.0	0.4014598	0.2822055	7347.0
10593	lowwgd	0.025	20	1	medicc	data_lowwgd_0.025_20_1	0.0	0.0	0.0	7348.0
10594	lowwgd	0.025	20	10	euclidean_nj	data_lowwgd_0.025_20_10	10.0	0.2183382	0.0695071	7349.0
10595	lowwgd	0.025	20	10	manhattan_nj	data_lowwgd_0.025_20_10	4.0	0.073352353	0.008688388	7350.0
10596	lowwgd	0.025	20	10	euclidean_fastme	data_lowwgd_0.025_20_10	8.0	0.17411522	0.05446951	7351.0
10597	lowwgd	0.025	20	10	manhattan_fastme	data_lowwgd_0.025_20_10	6.0	0.1278824	0.0748538	7352.0
10598	lowwgd	0.025	20	10	MEDALT	data_lowwgd_0.025_20_10	15.0	0.3550548	0.2424394	7353.0
10599	lowwgd	0.025	20	10	medicc	data_lowwgd_0.025_20_10	4.0	0.073352353	0.008688388	7354.0
10600	lowwgd	0.025	20	11	euclidean_nj	data_lowwgd_0.025_20_11	8.0	0.13589425	0.06583124	7355.0
10601	lowwgd	0.025	20	11	manhattan_nj	data_lowwgd_0.025_20_11	4.0	0.09247034	0.05213033	7356.0
10602	lowwgd	0.025	20	11	euclidean_fastme	data_lowwgd_0.025_20_11	6.0	0.12492559	0.05781119	7357.0
10603	lowwgd	0.025	20	11	manhattan_fastme	data_lowwgd_0.025_20_11	6.0	0.08437995	0.02372598	7358.0
10604	lowwgd	0.025	20	11	MEDALT	data_lowwgd_0.025_20_11	9.0	0.2143669	0.1179616	7359.0
10605	lowwgd	0.025	20	11	medicc	data_lowwgd_0.025_20_11	2.0	0.03534557	0.01002506	7360.0
10606	lowwgd	0.025	20	12	euclidean_nj	data_lowwgd_0.025_20_12	6.0	0.12605338	0.03609023	7361.0
10607	lowwgd	0.025	20	12	manhattan_nj	data_lowwgd_0.025_20_12	4.0	0.071155223	0.008688388	7362.0
10608	lowwgd	0.025	20	12	euclidean_fastme	data_lowwgd_0.025_20_12	4.0	0.06211864	0.006015038	7363.0
10609	lowwgd	0.025	20	12	manhattan_fastme	data_lowwgd_0.025_20_12	2.0	0.039912206	0.005680869	7364.0
10610	lowwgd	0.025	20	12	MEDALT	data_lowwgd_0.025_20_12	11.0	0.20578812	0.08320802	7365.0
10611	lowwgd	0.025	20	12	medicc	data_lowwgd_0.025_20_12	2.0	0.039912206	0.005680869	7366.0
10612	lowwgd	0.025	20	13	euclidean_nj	data_lowwgd_0.025_20_13	2.0	0.038883687	0.005680869	7367.0
10613	lowwgd	0.025	20	13	manhattan_nj	data_lowwgd_0.025_20_13	2.0	0.032931943	0.005680869	7368.0
10614	lowwgd	0.025	20	13	euclidean_fastme	data_lowwgd_0.025_20_13	2.0	0.038883687	0.005680869	7369.0
10615	lowwgd	0.025	20	13	manhattan_fastme	data_lowwgd_0.025_20_13	4.0	0.08401666	0.01871345	7370.0
10616	lowwgd	0.025	20	13	MEDALT	data_lowwgd_0.025_20_13	9.0	0.20050088	0.09156224	7371.0
10617	lowwgd	0.025	20	13	medicc	data_lowwgd_0.025_20_13	2.0	0.038883687	0.005680869	7372.0
10618	lowwgd	0.025	20	14	euclidean_nj	data_lowwgd_0.025_20_14	6.0	0.12376757	0.03107769	7373.0
10619	lowwgd	0.025	20	14	manhattan_nj	data_lowwgd_0.025_20_14	8.0	0.2021203	0.1279866	7374.0
10620	lowwgd	0.025	20	14	euclidean_fastme	data_lowwgd_0.025_20_14	8.0	0.17122088	0.06850459	7375.0
10621	lowwgd	0.025	20	14	manhattan_fastme	data_lowwgd_0.025_20_14	14.0	0.23549245	0.07151211	7376.0
10622	lowwgd	0.025	20	14	MEDALT	data_lowwgd_0.025_20_14	9.0	0.272011	0.1951546	7377.0
10623	lowwgd	0.025	20	14	medicc	data_lowwgd_0.025_20_14	2.0	0.04781098	0.00802005	7378.0
10624	lowwgd	0.025	20	15	euclidean_nj	data_lowwgd_0.025_20_15	4.0	0.067393091	0.008688388	7379.0
10625	lowwgd	0.025	20	15	manhattan_nj	data_lowwgd_0.025_20_15	6.0	0.10796239	0.01436926	7380.0
10626	lowwgd	0.025	20	15	euclidean_fastme	data_lowwgd_0.025_20_15	4.0	0.067393091	0.008688388	7381.0
10627	lowwgd	0.025	20	15	manhattan_fastme	data_lowwgd_0.025_20_15	8.0	0.16197118	0.03441938	7382.0
10628	lowwgd	0.025	20	15	MEDALT	data_lowwgd_0.025_20_15	14.0	0.3008378	0.1082707	7383.0
10629	lowwgd	0.025	20	15	medicc	data_lowwgd_0.025_20_15	2.0	0.05433876	0.02005013	7384.0
10630	lowwgd	0.025	20	16	euclidean_nj	data_lowwgd_0.025_20_16	8.0	0.14588086	0.03174603	7385.0
10631	lowwgd	0.025	20	16	manhattan_nj	data_lowwgd_0.025_20_16	2.0	0.04599049	0.00802005	7386.0
10632	lowwgd	0.025	20	16	euclidean_fastme	data_lowwgd_0.025_20_16	6.0	0.1126083	0.0267335	7387.0
10633	lowwgd	0.025	20	16	manhattan_fastme	data_lowwgd_0.025_20_16	2.0	0.03503042	0.00802005	7388.0
10634	lowwgd	0.025	20	16	MEDALT	data_lowwgd_0.025_20_16	16.0	0.3186769	0.1983292	7389.0
10635	lowwgd	0.025	20	16	medicc	data_lowwgd_0.025_20_16	4.0	0.06843485	0.01370092	7390.0
10636	lowwgd	0.025	20	17	euclidean_nj	data_lowwgd_0.025_20_17	6.0	0.11148848	0.01704261	7391.0
10637	lowwgd	0.025	20	17	manhattan_nj	data_lowwgd_0.025_20_17	4.0	0.08023987	0.01136174	7392.0
10638	lowwgd	0.025	20	17	euclidean_fastme	data_lowwgd_0.025_20_17	4.0	0.08023987	0.01136174	7393.0
10639	lowwgd	0.025	20	17	manhattan_fastme	data_lowwgd_0.025_20_17	4.0	0.08023987	0.01136174	7394.0
10640	lowwgd	0.025	20	17	MEDALT	data_lowwgd_0.025_20_17	13.0	0.2829754	0.1233083	7395.0
10641	lowwgd	0.025	20	17	medicc	data_lowwgd_0.025_20_17	2.0	0.039882825	0.005680869	7396.0
10642	lowwgd	0.025	20	18	euclidean_nj	data_lowwgd_0.025_20_18	4.0	0.08930236	0.0160401	7397.0
10643	lowwgd	0.025	20	18	manhattan_nj	data_lowwgd_0.025_20_18	8.0	0.1860186	0.1423559	7398.0
10644	lowwgd	0.025	20	18	euclidean_fastme	data_lowwgd_0.025_20_18	6.0	0.13225943	0.04544695	7399.0
10645	lowwgd	0.025	20	18	manhattan_fastme	data_lowwgd_0.025_20_18	16.0	0.3869792	0.2817043	7400.0
10646	lowwgd	0.025	20	18	MEDALT	data_lowwgd_0.025_20_18	14.0	0.2774645	0.1169591	7401.0
10647	lowwgd	0.025	20	18	medicc	data_lowwgd_0.025_20_18	0.0	0.0	0.0	7402.0
10648	lowwgd	0.025	20	19	euclidean_nj	data_lowwgd_0.025_20_19	4.0	0.10364163	0.04043442	7403.0
10649	lowwgd	0.025	20	19	manhattan_nj	data_lowwgd_0.025_20_19	4.0	0.083559	0.01637427	7404.0
10650	lowwgd	0.025	20	19	euclidean_fastme	data_lowwgd_0.025_20_19	8.0	0.17298066	0.05680869	7405.0
10651	lowwgd	0.025	20	19	manhattan_fastme	data_lowwgd_0.025_20_19	4.0	0.083559	0.01637427	7406.0
10652	lowwgd	0.025	20	19	MEDALT	data_lowwgd_0.025_20_19	11.0	0.2558921	0.1192982	7407.0
10653	lowwgd	0.025	20	19	medicc	data_lowwgd_0.025_20_19	4.0	0.083559	0.01637427	7408.0
10654	lowwgd	0.025	20	2	euclidean_nj	data_lowwgd_0.025_20_2	6.0	0.15260527	0.06649958	7409.0
10655	lowwgd	0.025	20	2	manhattan_nj	data_lowwgd_0.025_20_2	8.0	0.18402877	0.08688388	7410.0
10656	lowwgd	0.025	20	2	euclidean_fastme	data_lowwgd_0.025_20_2	6.0	0.12814995	0.04912281	7411.0
10657	lowwgd	0.025	20	2	manhattan_fastme	data_lowwgd_0.025_20_2	6.0	0.13461361	0.06215539	7412.0
10658	lowwgd	0.025	20	2	MEDALT	data_lowwgd_0.025_20_2	12.0	0.283727	0.1528822	7413.0
10659	lowwgd	0.025	20	2	medicc	data_lowwgd_0.025_20_2	2.0	0.03053152	0.003007519	7414.0
10660	lowwgd	0.025	20	20	euclidean_nj	data_lowwgd_0.025_20_20	4.0	0.08672847	0.01370092	7415.0
10661	lowwgd	0.025	20	20	manhattan_nj	data_lowwgd_0.025_20_20	6.0	0.12259988	0.02439432	7416.0
10662	lowwgd	0.025	20	20	euclidean_fastme	data_lowwgd_0.025_20_20	4.0	0.08672847	0.01370092	7417.0
10663	lowwgd	0.025	20	20	manhattan_fastme	data_lowwgd_0.025_20_20	4.0	0.07685816	0.01637427	7418.0
10664	lowwgd	0.025	20	20	MEDALT	data_lowwgd_0.025_20_20	13.0	0.25806331	0.07852966	7419.0
10665	lowwgd	0.025	20	20	medicc	data_lowwgd_0.025_20_20	4.0	0.05790278	0.01370092	7420.0
10666	lowwgd	0.025	20	21	euclidean_nj	data_lowwgd_0.025_20_21	4.0	0.11553493	0.09891395	7421.0
10667	lowwgd	0.025	20	21	manhattan_nj	data_lowwgd_0.025_20_21	2.0	0.06693731	0.03475355	7422.0
10668	lowwgd	0.025	20	21	euclidean_fastme	data_lowwgd_0.025_20_21	4.0	0.11553493	0.09891395	7423.0
10669	lowwgd	0.025	20	21	manhattan_fastme	data_lowwgd_0.025_20_21	2.0	0.041734437	0.005680869	7424.0
10670	lowwgd	0.025	20	21	MEDALT	data_lowwgd_0.025_20_21	14.0	0.324813	0.1577277	7425.0
10671	lowwgd	0.025	20	21	medicc	data_lowwgd_0.025_20_21	2.0	0.06693731	0.03475355	7426.0
10672	lowwgd	0.025	20	22	euclidean_nj	data_lowwgd_0.025_20_22	6.0	0.14414416	0.07518797	7427.0
10673	lowwgd	0.025	20	22	manhattan_nj	data_lowwgd_0.025_20_22	2.0	0.05602391	0.01303258	7428.0
10674	lowwgd	0.025	20	22	euclidean_fastme	data_lowwgd_0.025_20_22	6.0	0.14414416	0.07518797	7429.0
10675	lowwgd	0.025	20	22	manhattan_fastme	data_lowwgd_0.025_20_22	4.0	0.10964079	0.04745196	7430.0
10676	lowwgd	0.025	20	22	MEDALT	data_lowwgd_0.025_20_22	14.0	0.3244136	0.1535505	7431.0
10677	lowwgd	0.025	20	22	medicc	data_lowwgd_0.025_20_22	0.0	0.0	0.0	7432.0
10678	lowwgd	0.025	20	23	euclidean_nj	data_lowwgd_0.025_20_23	6.0	0.11999111	0.09390142	7433.0
10679	lowwgd	0.025	20	23	manhattan_nj	data_lowwgd_0.025_20_23	4.0	0.07904946	0.01102757	7434.0
10680	lowwgd	0.025	20	23	euclidean_fastme	data_lowwgd_0.025_20_23	8.0	0.1587277	0.1316625	7435.0
10681	lowwgd	0.025	20	23	manhattan_fastme	data_lowwgd_0.025_20_23	6.0	0.13160797	0.02606516	7436.0
10682	lowwgd	0.025	20	23	MEDALT	data_lowwgd_0.025_20_23	13.0	0.3213451	0.1832916	7437.0
10683	lowwgd	0.025	20	23	medicc	data_lowwgd_0.025_20_23	4.0	0.06438582	0.006015038	7438.0
10684	lowwgd	0.025	20	24	euclidean_nj	data_lowwgd_0.025_20_24	6.0	0.1343946	0.02639933	7439.0
10685	lowwgd	0.025	20	24	manhattan_nj	data_lowwgd_0.025_20_24	4.0	0.08617614	0.03375104	7440.0
10686	lowwgd	0.025	20	24	euclidean_fastme	data_lowwgd_0.025_20_24	4.0	0.08776173	0.05513784	7441.0
10687	lowwgd	0.025	20	24	manhattan_fastme	data_lowwgd_0.025_20_24	6.0	0.13995157	0.07385129	7442.0
10688	lowwgd	0.025	20	24	MEDALT	data_lowwgd_0.025_20_24	13.0	0.3039441	0.1358396	7443.0
10689	lowwgd	0.025	20	24	medicc	data_lowwgd_0.025_20_24	2.0	0.0600329	0.02105263	7444.0
10690	lowwgd	0.025	20	3	euclidean_nj	data_lowwgd_0.025_20_3	8.0	0.1990939	0.1647452	7445.0
10691	lowwgd	0.025	20	3	manhattan_nj	data_lowwgd_0.025_20_3	4.0	0.11309776	0.08721805	7446.0
10692	lowwgd	0.025	20	3	euclidean_fastme	data_lowwgd_0.025_20_3	8.0	0.1990939	0.1647452	7447.0
10693	lowwgd	0.025	20	3	manhattan_fastme	data_lowwgd_0.025_20_3	6.0	0.1433495	0.102924	7448.0
10694	lowwgd	0.025	20	3	MEDALT	data_lowwgd_0.025_20_3	10.0	0.2273281	0.1197995	7449.0
10695	lowwgd	0.025	20	3	medicc	data_lowwgd_0.025_20_3	0.0	0.0	0.0	7450.0
10696	lowwgd	0.025	20	4	euclidean_nj	data_lowwgd_0.025_20_4	4.0	0.07696302	0.02472849	7451.0
10697	lowwgd	0.025	20	4	manhattan_nj	data_lowwgd_0.025_20_4	0.0	0.0	0.0	7452.0
10698	lowwgd	0.025	20	4	euclidean_fastme	data_lowwgd_0.025_20_4	0.0	0.0	0.0	7453.0
10699	lowwgd	0.025	20	4	manhattan_fastme	data_lowwgd_0.025_20_4	2.0	0.04239034	0.0106934	7454.0
10700	lowwgd	0.025	20	4	MEDALT	data_lowwgd_0.025_20_4	9.0	0.1945315	0.1104428	7455.0
10701	lowwgd	0.025	20	4	medicc	data_lowwgd_0.025_20_4	2.0	0.030316294	0.003007519	7456.0
10702	lowwgd	0.025	20	5	euclidean_nj	data_lowwgd_0.025_20_5	8.0	0.1296959	0.03107769	7457.0
10703	lowwgd	0.025	20	5	manhattan_nj	data_lowwgd_0.025_20_5	6.0	0.09906445	0.02807018	7458.0
10704	lowwgd	0.025	20	5	euclidean_fastme	data_lowwgd_0.025_20_5	8.0	0.11791578	0.02840434	7459.0
10705	lowwgd	0.025	20	5	manhattan_fastme	data_lowwgd_0.025_20_5	2.0	0.039628328	0.005680869	7460.0
10706	lowwgd	0.025	20	5	MEDALT	data_lowwgd_0.025_20_5	15.0	0.3711818	0.2489557	7461.0
10707	lowwgd	0.025	20	5	medicc	data_lowwgd_0.025_20_5	0.0	0.0	0.0	7462.0
10708	lowwgd	0.025	20	6	euclidean_nj	data_lowwgd_0.025_20_6	8.0	0.2143966	0.1811195	7463.0
10709	lowwgd	0.025	20	6	manhattan_nj	data_lowwgd_0.025_20_6	8.0	0.1959444	0.1617377	7464.0
10710	lowwgd	0.025	20	6	euclidean_fastme	data_lowwgd_0.025_20_6	8.0	0.2039433	0.1737678	7465.0
10711	lowwgd	0.025	20	6	manhattan_fastme	data_lowwgd_0.025_20_6	8.0	0.1568787	0.1019215	7466.0
10712	lowwgd	0.025	20	6	MEDALT	data_lowwgd_0.025_20_6	9.0	0.225188	0.1408521	7467.0
10713	lowwgd	0.025	20	6	medicc	data_lowwgd_0.025_20_6	2.0	0.05941153	0.02172097	7468.0
10714	lowwgd	0.025	20	7	euclidean_nj	data_lowwgd_0.025_20_7	2.0	0.031574763	0.003007519	7469.0
10715	lowwgd	0.025	20	7	manhattan_nj	data_lowwgd_0.025_20_7	2.0	0.031574763	0.003007519	7470.0
10716	lowwgd	0.025	20	7	euclidean_fastme	data_lowwgd_0.025_20_7	6.0	0.0992015	0.01871345	7471.0
10717	lowwgd	0.025	20	7	manhattan_fastme	data_lowwgd_0.025_20_7	4.0	0.06464672	0.01102757	7472.0
10718	lowwgd	0.025	20	7	MEDALT	data_lowwgd_0.025_20_7	13.0	0.318815	0.1336675	7473.0
10719	lowwgd	0.025	20	7	medicc	data_lowwgd_0.025_20_7	0.0	0.0	0.0	7474.0
10720	lowwgd	0.025	20	8	euclidean_nj	data_lowwgd_0.025_20_8	4.0	0.08958244	0.03609023	7475.0
10721	lowwgd	0.025	20	8	manhattan_nj	data_lowwgd_0.025_20_8	4.0	0.09953527	0.03609023	7476.0
10722	lowwgd	0.025	20	8	euclidean_fastme	data_lowwgd_0.025_20_8	6.0	0.11563776	0.04177109	7477.0
10723	lowwgd	0.025	20	8	manhattan_fastme	data_lowwgd_0.025_20_8	4.0	0.09953527	0.03609023	7478.0
10724	lowwgd	0.025	20	8	MEDALT	data_lowwgd_0.025_20_8	10.0	0.197644	0.1253133	7479.0
10725	lowwgd	0.025	20	8	medicc	data_lowwgd_0.025_20_8	4.0	0.06204782	0.01570593	7480.0
10726	lowwgd	0.025	20	9	euclidean_nj	data_lowwgd_0.025_20_9	4.0	0.10984471	0.05380117	7481.0
10727	lowwgd	0.025	20	9	manhattan_nj	data_lowwgd_0.025_20_9	8.0	0.15262192	0.07184628	7482.0
10728	lowwgd	0.025	20	9	euclidean_fastme	data_lowwgd_0.025_20_9	10.0	0.19513994	0.09757728	7483.0
10729	lowwgd	0.025	20	9	manhattan_fastme	data_lowwgd_0.025_20_9	8.0	0.15262192	0.07184628	7484.0
10730	lowwgd	0.025	20	9	MEDALT	data_lowwgd_0.025_20_9	16.0	0.3281713	0.1436926	7485.0
10731	lowwgd	0.025	20	9	medicc	data_lowwgd_0.025_20_9	4.0	0.07568452	0.02873851	7486.0
10732	lowwgd	0.025	250	0	euclidean_nj	data_lowwgd_0.025_250_0	182.0	0.21449789	0.08167892	7487.0
10733	lowwgd	0.025	250	0	manhattan_nj	data_lowwgd_0.025_250_0	88.0	0.15325181	0.05822366	7488.0
10734	lowwgd	0.025	250	0	euclidean_fastme	data_lowwgd_0.025_250_0	154.0	0.204056	0.1062751	7489.0
10735	lowwgd	0.025	250	0	manhattan_fastme	data_lowwgd_0.025_250_0	118.0	0.1944834	0.1010853	7490.0
10736	lowwgd	0.025	250	0	MEDALT	data_lowwgd_0.025_250_0	207.0	0.25982842	0.07463786	7491.0
10737	lowwgd	0.025	250	0	medicc	data_lowwgd_0.025_250_0	84.0	0.09427221	0.006417523	7492.0
10738	lowwgd	0.025	250	1	euclidean_nj	data_lowwgd_0.025_250_1	126.0	0.15157646	0.06295441	7493.0
10739	lowwgd	0.025	250	1	manhattan_nj	data_lowwgd_0.025_250_1	84.0	0.11894641	0.05807165	7494.0
10740	lowwgd	0.025	250	1	euclidean_fastme	data_lowwgd_0.025_250_1	114.0	0.1451805	0.1143848	7495.0
10741	lowwgd	0.025	250	1	manhattan_fastme	data_lowwgd_0.025_250_1	108.0	0.13276974	0.08363722	7496.0
10742	lowwgd	0.025	250	1	MEDALT	data_lowwgd_0.025_250_1	184.0	0.2419676	0.0432017	7497.0
10743	lowwgd	0.025	250	1	medicc	data_lowwgd_0.025_250_1	46.0	0.047235103	0.001787511	7498.0
10744	lowwgd	0.025	250	10	euclidean_nj	data_lowwgd_0.025_250_10	98.0	0.13588942	0.02575979	7499.0
10745	lowwgd	0.025	250	10	manhattan_nj	data_lowwgd_0.025_250_10	52.0	0.08565303	0.01110225	7500.0
10746	lowwgd	0.025	250	10	euclidean_fastme	data_lowwgd_0.025_250_10	88.0	0.11846007	0.06889048	7501.0
10747	lowwgd	0.025	250	10	manhattan_fastme	data_lowwgd_0.025_250_10	70.0	0.082451667	0.005891986	7502.0
10748	lowwgd	0.025	250	10	MEDALT	data_lowwgd_0.025_250_10	183.0	0.2566885	0.112105	7503.0
10749	lowwgd	0.025	250	10	medicc	data_lowwgd_0.025_250_10	70.0	0.080819288	0.004441811	7504.0
10750	lowwgd	0.025	250	11	euclidean_nj	data_lowwgd_0.025_250_11	172.0	0.2767811	0.2690681	7505.0
10751	lowwgd	0.025	250	11	manhattan_nj	data_lowwgd_0.025_250_11	98.0	0.163045	0.1342791	7506.0
10752	lowwgd	0.025	250	11	euclidean_fastme	data_lowwgd_0.025_250_11	126.0	0.2325693	0.2013395	7507.0
10753	lowwgd	0.025	250	11	manhattan_fastme	data_lowwgd_0.025_250_11	102.0	0.1566173	0.1096386	7508.0
10754	lowwgd	0.025	250	11	MEDALT	data_lowwgd_0.025_250_11	199.0	0.2903479	0.1246917	7509.0
10755	lowwgd	0.025	250	11	medicc	data_lowwgd_0.025_250_11	50.0	0.07778251	0.008450414	7510.0
10756	lowwgd	0.025	250	12	euclidean_nj	data_lowwgd_0.025_250_12	132.0	0.1948791	0.1201833	7511.0
10757	lowwgd	0.025	250	12	manhattan_nj	data_lowwgd_0.025_250_12	68.0	0.1417309	0.1081679	7512.0
10758	lowwgd	0.025	250	12	euclidean_fastme	data_lowwgd_0.025_250_12	128.0	0.1815115	0.1045878	7513.0
10759	lowwgd	0.025	250	12	manhattan_fastme	data_lowwgd_0.025_250_12	86.0	0.14271855	0.09024927	7514.0
10760	lowwgd	0.025	250	12	MEDALT	data_lowwgd_0.025_250_12	192.0	0.27202512	0.07617927	7515.0
10761	lowwgd	0.025	250	12	medicc	data_lowwgd_0.025_250_12	48.0	0.09403223	0.093634	7516.0
10762	lowwgd	0.025	250	13	euclidean_nj	data_lowwgd_0.025_250_13	140.0	0.17254304	0.02588542	7517.0
10763	lowwgd	0.025	250	13	manhattan_nj	data_lowwgd_0.025_250_13	104.0	0.11323938	0.01074934	7518.0
10764	lowwgd	0.025	250	13	euclidean_fastme	data_lowwgd_0.025_250_13	120.0	0.17303941	0.05332685	7519.0
10765	lowwgd	0.025	250	13	manhattan_fastme	data_lowwgd_0.025_250_13	114.0	0.12598015	0.09118157	7520.0
10766	lowwgd	0.025	250	13	MEDALT	data_lowwgd_0.025_250_13	183.0	0.2454525	0.1123381	7521.0
10767	lowwgd	0.025	250	13	medicc	data_lowwgd_0.025_250_13	56.0	0.07130084	0.01008119	7522.0
10768	lowwgd	0.025	250	14	euclidean_nj	data_lowwgd_0.025_250_14	98.0	0.13797135	0.08040462	7523.0
10769	lowwgd	0.025	250	14	manhattan_nj	data_lowwgd_0.025_250_14	56.0	0.07479107	0.04288556	7524.0
10770	lowwgd	0.025	250	14	euclidean_fastme	data_lowwgd_0.025_250_14	90.0	0.158351	0.1032152	7525.0
10771	lowwgd	0.025	250	14	manhattan_fastme	data_lowwgd_0.025_250_14	76.0	0.09797361	0.04354604	7526.0
10772	lowwgd	0.025	250	14	MEDALT	data_lowwgd_0.025_250_14	179.0	0.2513055	0.1397639	7527.0
10773	lowwgd	0.025	250	14	medicc	data_lowwgd_0.025_250_14	44.0	0.057625315	0.007115919	7528.0
10774	lowwgd	0.025	250	15	euclidean_nj	data_lowwgd_0.025_250_15	156.0	0.1987547	0.1376525	7529.0
10775	lowwgd	0.025	250	15	manhattan_nj	data_lowwgd_0.025_250_15	122.0	0.1749465	0.1515729	7530.0
10776	lowwgd	0.025	250	15	euclidean_fastme	data_lowwgd_0.025_250_15	138.0	0.1865262	0.1456057	7531.0
10777	lowwgd	0.025	250	15	manhattan_fastme	data_lowwgd_0.025_250_15	134.0	0.1672657	0.0915396	7532.0
10778	lowwgd	0.025	250	15	MEDALT	data_lowwgd_0.025_250_15	196.0	0.2749507	0.1390826	7533.0
10779	lowwgd	0.025	250	15	medicc	data_lowwgd_0.025_250_15	66.0	0.1179719	0.1117948	7534.0
10780	lowwgd	0.025	250	16	euclidean_nj	data_lowwgd_0.025_250_16	112.0	0.16294226	0.03899992	7535.0
10781	lowwgd	0.025	250	16	manhattan_nj	data_lowwgd_0.025_250_16	72.0	0.12269969	0.03416353	7536.0
10782	lowwgd	0.025	250	16	euclidean_fastme	data_lowwgd_0.025_250_16	102.0	0.13079467	0.03053931	7537.0
10783	lowwgd	0.025	250	16	manhattan_fastme	data_lowwgd_0.025_250_16	108.0	0.14793031	0.05338692	7538.0
10784	lowwgd	0.025	250	16	MEDALT	data_lowwgd_0.025_250_16	197.0	0.27073293	0.06322338	7539.0
10785	lowwgd	0.025	250	16	medicc	data_lowwgd_0.025_250_16	54.0	0.061620525	0.005273544	7540.0
10786	lowwgd	0.025	250	17	euclidean_nj	data_lowwgd_0.025_250_17	122.0	0.16851539	0.04215743	7541.0
10787	lowwgd	0.025	250	17	manhattan_nj	data_lowwgd_0.025_250_17	68.0	0.1177015	0.05789492	7542.0
10788	lowwgd	0.025	250	17	euclidean_fastme	data_lowwgd_0.025_250_17	112.0	0.18554292	0.07046009	7543.0
10789	lowwgd	0.025	250	17	manhattan_fastme	data_lowwgd_0.025_250_17	86.0	0.145167	0.1171023	7544.0
10790	lowwgd	0.025	250	17	MEDALT	data_lowwgd_0.025_250_17	174.0	0.254334	0.1058801	7545.0
10791	lowwgd	0.025	250	17	medicc	data_lowwgd_0.025_250_17	64.0	0.08888007	0.0105638	7546.0
10792	lowwgd	0.025	250	18	euclidean_nj	data_lowwgd_0.025_250_18	146.0	0.18888544	0.07585874	7547.0
10793	lowwgd	0.025	250	18	manhattan_nj	data_lowwgd_0.025_250_18	90.0	0.14201161	0.08709218	7548.0
10794	lowwgd	0.025	250	18	euclidean_fastme	data_lowwgd_0.025_250_18	144.0	0.1970592	0.068213	7549.0
10795	lowwgd	0.025	250	18	manhattan_fastme	data_lowwgd_0.025_250_18	98.0	0.1840883	0.1793065	7550.0
10796	lowwgd	0.025	250	18	MEDALT	data_lowwgd_0.025_250_18	185.0	0.2763656	0.1105309	7551.0
10797	lowwgd	0.025	250	18	medicc	data_lowwgd_0.025_250_18	70.0	0.10640148	0.04409124	7552.0
10798	lowwgd	0.025	250	19	euclidean_nj	data_lowwgd_0.025_250_19	150.0	0.2007007	0.1153832	7553.0
10799	lowwgd	0.025	250	19	manhattan_nj	data_lowwgd_0.025_250_19	72.0	0.10465508	0.02438494	7554.0
10800	lowwgd	0.025	250	19	euclidean_fastme	data_lowwgd_0.025_250_19	126.0	0.1912196	0.1196199	7555.0
10801	lowwgd	0.025	250	19	manhattan_fastme	data_lowwgd_0.025_250_19	84.0	0.13281034	0.05480082	7556.0
10802	lowwgd	0.025	250	19	MEDALT	data_lowwgd_0.025_250_19	205.0	0.3161923	0.1362585	7557.0
10803	lowwgd	0.025	250	19	medicc	data_lowwgd_0.025_250_19	62.0	0.08483104	0.015362	7558.0
10804	lowwgd	0.025	250	2	euclidean_nj	data_lowwgd_0.025_250_2	130.0	0.15798003	0.07815091	7559.0
